src,dst,comm
0,1,7
0,96,9
0,26,4
0,64,10
1,65,2
2,43,10
2,73,7
3,23,7
3,50,6
3,5,6
3,60,3
4,47,3
4,39,5
4,18,3
4,69,8
5,50,4
5,37,10
6,70,8
6,68,3
6,47,8
7,27,9
7,92,4
7,97,3
7,90,1
8,95,6
8,61,1
8,42,4
8,85,7
9,63,7
9,11,8
9,78,7
9,64,4
10,87,5
10,53,3
11,40,5
11,75,4
12,61,9
12,24,9
12,50,10
13,80,10
13,56,8
13,36,8
14,52,9
14,76,5
15,83,10
15,43,6
15,92,3
15,39,6
16,83,9
16,30,7
16,49,2
17,80,3
18,53,6
18,78,3
19,95,1
19,84,9
19,53,5
20,79,5
21,85,2
22,95,8
22,26,7
22,56,10
23,33,7
24,59,8
24,28,3
25,72,10
25,43,1
26,59,6
26,56,4
27,55,4
27,30,6
28,42,4
28,89,6
28,67,9
28,44,7
29,54,4
29,73,8
29,68,9
30,86,5
30,90,8
30,34,3
31,37,6
31,65,10
32,92,7
33,90,5
33,51,2
33,37,5
34,68,3
34,98,5
34,49,4
34,64,3
35,88,7
35,94,3
35,81,6
35,51,3
36,69,8
36,94,3
36,79,8
36,75,7
37,74,1
37,93,9
38,85,9
38,62,2
39,82,6
39,60,6
39,64,2
39,98,5
40,43,4
40,52,3
40,61,1
41,63,9
41,82,6
42,62,6
42,75,8
42,55,6
42,47,3
43,65,5
43,55,10
43,51,10
44,58,8
44,75,4
44,82,8
45,98,10
45,82,10
45,92,8
46,97,9
47,92,9
47,80,6
47,94,3
48,90,9
48,83,7
48,89,3
49,97,4
50,53,6
50,62,3
50,77,9
51,70,1
51,63,4
51,54,7
52,64,8
52,91,1
53,57,5
54,64,3
54,94,2
54,89,10
55,72,2
55,56,4
56,88,6
57,58,1
57,86,6
57,81,9
58,95,6
59,77,3
59,65,3
59,60,6
60,86,8
61,65,5
61,71,1
61,99,6
62,98,9
62,97,2
62,82,7
62,92,5
63,77,6
64,72,6
64,82,4
65,76,10
65,77,10
65,85,2
65,80,3
66,97,6
66,96,6
67,75,2
67,89,1
67,95,5
67,91,9
68,84,1
68,92,4
68,94,1
69,79,4
69,95,7
69,78,6
69,90,6
70,85,2
70,96,3
70,80,7
70,79,4
71,83,2
71,72,1
72,89,7
72,78,10
72,87,1
72,99,1
73,87,7
73,88,2
73,91,1
74,76,7
74,87,4
74,84,6
75,88,3
75,90,7
75,86,2
75,94,1
76,91,7
76,96,4
76,83,4
76,89,7
77,86,5
77,99,8
77,78,6
77,93,9
78,88,8
78,87,3
78,84,1
79,83,3
79,86,3
79,84,9
79,93,3
80,97,10
80,81,8
80,91,8
80,82,9
81,99,7
81,82,8
81,95,2
81,93,9
82,97,8
82,85,7
82,98,10
82,86,3
83,92,7
83,98,2
83,87,7
83,97,6
84,86,9
84,96,10
84,98,9
85,93,5
85,97,5
85,87,3
86,90,7
86,94,9
86,87,5
87,91,8
87,93,4
87,89,6
87,92,1
88,95,9
88,96,8
88,97,10
89,94,6
90,98,7
90,95,4
91,94,7
91,93,1
91,97,1
92,95,6
92,97,6
92,93,7
92,96,6
93,98,6
93,97,5
93,95,10
94,99,5
95,97,3
95,96,2
96,98,4
97,99,7
97,98,8
98,99,7
