task,cost
0,34.4
1,38.11
2,18.79
3,19.3
4,22.44
5,36.21
6,43.17
7,46.75
8,23.83
9,35.95
10,23.44
11,20.9
12,41.08
13,13.69
14,15.86
15,37.23
16,55.32
17,53.81
18,15.83
19,26.85
20,32.18
21,36.28
22,38.15
23,10.67
24,29.91
25,50.2
26,30.33
27,42.38
28,18.55
29,18.78
30,36.38
31,23.27
32,10.65
33,38.43
34,23.06
35,9.19
36,30.45
37,35.42
38,11.14
39,27.36
40,21.52
41,37.2
42,50.48
43,35.91
44,21.61
45,23.27
46,23.53
47,53.67
48,28.08
49,12.49
50,7.97
51,41.43
52,24.66
53,21.17
54,52.04
55,8.48
56,50.97
57,16.57
58,36.14
59,37.77
60,11.62
61,36.76
62,27.17
63,30.29
64,51.83
65,36.72
66,10.85
67,44.33
68,16.03
69,28.73
70,52.13
71,13.0
72,44.41
73,18.35
74,35.26
75,37.45
76,24.11
77,46.65
78,36.45
79,52.94
