task,cost
0,27.35
1,49.61
2,28.36
3,14.21
4,10.46
5,36.89
6,15.31
7,23.34
8,49.99
9,26.59
10,55.66
11,27.46
12,26.12
13,47.39
14,23.7
15,30.91
16,24.14
17,30.35
18,51.89
19,19.72
20,26.63
21,52.05
22,13.33
23,14.71
24,19.5
25,27.51
26,58.42
27,39.17
28,44.41
29,33.15
30,33.46
31,61.75
32,42.08
33,31.31
34,26.54
35,16.68
36,33.08
37,36.97
38,17.12
39,52.51
40,13.99
41,18.97
42,31.34
43,42.81
44,38.04
45,12.19
46,32.03
47,17.25
48,29.45
49,28.1
50,34.79
51,15.71
52,36.65
53,24.07
54,42.15
55,16.58
56,33.35
57,21.86
58,14.43
59,31.76
60,36.26
61,28.07
62,32.18
63,48.87
64,28.29
65,10.17
66,22.18
67,21.54
68,50.4
69,11.64
70,11.02
71,22.89
72,9.52
73,13.25
74,13.67
75,39.36
76,31.4
77,35.2
78,50.24
79,35.37
80,35.8
81,48.59
82,47.62
83,21.05
84,20.12
85,13.68
86,35.51
87,31.07
88,58.03
89,25.02
