task,cost
0,44.44
1,28.9
2,11.9
3,44.33
4,17.52
5,15.76
6,15.36
7,40.45
8,23.47
9,43.22
10,59.48
11,38.15
12,38.72
13,32.27
14,39.6
15,49.04
16,33.5
17,18.36
18,35.26
19,35.4
20,21.15
21,20.43
22,39.95
23,40.62
24,28.17
25,25.72
26,19.44
27,29.5
28,43.59
29,48.73
30,30.25
31,35.0
32,36.79
33,16.67
34,15.9
35,18.06
36,24.19
37,20.91
38,44.97
39,21.16
40,35.33
41,31.17
42,42.88
43,25.01
44,35.33
45,15.33
46,10.31
47,36.24
48,48.84
49,18.22
50,10.33
51,43.14
52,10.99
53,23.02
54,57.9
55,48.73
56,20.93
57,47.53
58,30.06
59,9.79
60,25.79
61,15.75
62,40.38
63,25.69
64,33.97
65,14.2
66,23.47
67,12.0
68,39.15
69,41.73
70,28.22
71,18.82
72,15.35
73,14.16
74,42.07
75,20.93
76,16.54
77,44.84
78,55.94
79,39.29
80,10.72
81,50.42
82,29.07
83,17.69
84,16.85
85,59.83
86,23.2
87,22.27
88,29.62
89,23.42
