task,cost
0,18.29
1,26.3
2,20.89
3,20.13
4,19.51
5,31.87
6,39.35
7,20.1
8,49.34
9,13.73
10,54.63
11,33.79
12,29.12
13,15.23
14,13.71
15,10.14
16,24.4
17,32.18
18,43.14
19,28.96
20,18.86
21,48.72
22,48.08
23,34.23
24,22.27
25,39.75
26,12.31
27,50.75
28,27.31
29,38.22
30,21.26
31,43.78
32,55.35
33,35.01
34,14.73
35,12.35
36,19.11
37,29.41
38,30.83
39,48.16
40,31.11
41,28.48
42,45.28
43,25.26
44,48.96
45,45.8
46,36.72
47,24.19
48,22.96
49,39.61
50,31.62
51,29.03
52,14.78
53,34.05
54,14.09
55,44.19
56,30.69
57,12.18
58,30.24
59,18.44
60,41.63
61,48.44
62,13.88
63,17.3
64,32.58
65,24.9
66,23.54
67,26.17
68,41.78
69,42.59
70,40.3
71,19.64
72,51.98
73,34.21
74,28.92
75,15.59
76,14.55
77,39.56
78,25.34
79,14.66
80,13.19
81,45.72
82,17.95
83,43.45
84,32.08
85,39.83
86,53.5
87,39.23
88,37.44
89,16.65
