src,dst,comm
0,37,9
1,16,6
1,11,6
2,16,6
2,13,7
2,34,9
3,22,10
3,20,9
3,27,6
4,14,5
4,8,6
4,19,3
5,36,10
6,22,6
6,39,3
6,21,4
7,23,4
7,28,6
7,31,8
7,33,4
8,10,8
8,28,7
8,12,7
9,22,9
9,31,5
9,15,4
10,35,8
10,33,1
10,34,10
10,11,8
11,22,2
11,39,4
11,35,3
11,37,6
12,25,2
13,21,2
13,25,3
13,20,4
13,37,2
14,34,8
14,23,5
14,19,8
14,20,9
15,26,1
16,34,9
16,36,7
17,31,4
17,37,4
17,18,7
18,33,7
18,39,2
19,25,8
19,22,6
20,32,1
20,27,6
21,33,9
21,37,2
22,36,5
23,28,1
24,34,2
25,38,6
25,31,6
25,33,2
25,34,2
26,31,1
26,30,6
26,35,2
26,29,4
27,32,2
27,37,3
28,37,8
29,39,9
29,33,4
29,36,9
29,30,8
30,39,8
31,39,2
31,37,10
32,33,5
32,37,5
32,38,3
32,36,8
33,38,1
34,37,6
34,39,5
35,37,5
35,39,5
35,36,2
36,37,8
36,38,10
37,38,5
37,39,5
38,39,1
