task,cost
0,34.4
1,27.55
2,38.09
3,22.77
4,32.2
5,52.01
6,29.22
7,20.61
8,24.51
9,7.65
10,16.11
11,32.34
12,60.09
13,28.96
14,32.06
15,31.19
16,34.47
17,12.56
18,8.89
19,52.9
20,19.23
21,44.84
22,26.83
23,43.56
24,12.47
25,30.09
26,55.83
27,55.2
28,7.86
29,20.38
30,21.12
31,17.67
32,49.45
33,9.78
34,20.36
35,16.7
36,41.25
37,14.35
38,25.18
39,30.11
40,44.3
41,43.21
42,21.68
43,52.77
44,29.29
45,34.5
46,15.31
47,41.84
48,44.09
49,17.1
50,40.49
51,36.95
52,52.74
53,20.41
54,37.5
55,12.91
56,13.07
57,33.78
58,33.45
59,38.81
60,10.66
61,10.43
62,16.71
63,40.93
64,14.48
65,19.2
66,56.97
67,42.15
68,37.2
69,59.68
70,51.56
71,44.69
72,14.47
73,15.78
74,45.74
75,11.86
76,26.08
77,17.15
78,22.52
79,14.83
80,30.47
81,45.84
82,31.79
83,33.8
84,47.34
85,34.71
86,30.72
87,35.61
88,33.36
89,17.17
