task,cost
0,20.19
1,13.93
2,13.56
3,51.87
4,10.38
5,38.4
6,36.46
7,21.89
8,10.88
9,19.13
10,27.32
11,35.42
12,26.85
13,31.79
14,30.74
15,21.24
16,51.12
17,26.32
18,26.88
19,12.29
20,29.51
21,28.06
22,31.38
23,52.24
24,10.56
25,42.99
26,21.85
27,48.51
28,18.45
29,49.5
30,16.1
31,31.84
32,36.76
33,35.18
34,27.62
35,41.87
36,13.25
37,48.77
38,50.37
39,27.04
40,44.22
41,28.01
42,47.56
43,40.83
44,54.4
45,29.86
46,37.47
47,23.77
48,21.31
49,36.17
50,22.79
51,54.78
52,10.67
53,31.39
54,15.01
55,10.22
56,20.42
57,31.21
58,45.75
59,32.0
60,14.7
61,32.9
62,25.22
63,20.36
64,10.87
65,14.79
66,28.31
67,14.24
68,14.15
69,24.06
70,23.36
71,38.49
72,28.67
73,13.01
74,15.47
75,48.84
76,20.24
77,37.32
78,14.29
79,12.37
80,38.68
81,12.14
82,25.2
83,23.21
84,24.96
85,18.51
86,21.74
87,51.01
88,19.84
89,16.86
