task,cost
0,14.28
1,22.76
2,9.7
3,21.24
4,41.51
5,19.38
6,40.07
7,44.73
8,58.78
9,45.06
10,46.74
11,42.48
12,44.1
13,11.0
14,32.8
15,29.32
16,22.5
17,9.81
18,15.88
19,13.48
20,12.33
21,32.7
22,7.89
23,18.84
24,15.38
25,33.69
26,30.69
27,18.54
28,11.89
29,34.59
30,46.17
31,39.3
32,26.45
33,14.53
34,26.76
35,42.11
36,11.2
37,40.98
38,24.4
39,23.85
40,25.93
41,43.33
42,30.64
43,34.39
44,36.14
45,14.4
46,31.79
47,12.61
48,49.18
49,32.09
50,44.56
51,54.64
52,39.03
53,21.11
54,39.59
55,27.76
56,37.59
57,54.58
58,41.05
59,21.32
60,45.37
61,36.5
62,18.22
63,37.19
64,35.36
65,58.13
66,29.73
67,13.58
68,48.78
69,43.79
70,27.67
71,34.66
72,43.42
73,21.8
74,44.24
75,57.06
76,21.28
77,25.69
78,43.35
79,13.61
80,27.83
81,39.52
82,13.71
83,16.52
84,10.58
85,32.9
86,15.67
87,33.79
88,28.87
89,41.47
90,26.9
91,32.67
92,59.95
93,60.81
94,30.89
95,39.22
96,43.72
97,51.2
98,22.07
99,26.03
