task,cost
0,29.83
1,22.17
2,54.06
3,35.44
4,22.99
5,56.14
6,45.36
7,46.01
8,29.33
9,16.86
10,17.21
11,22.48
12,22.62
13,16.21
14,18.23
15,34.67
16,21.36
17,14.78
18,15.48
19,19.05
20,31.12
21,15.98
22,10.04
23,28.53
24,20.9
25,11.38
26,28.25
27,31.13
28,19.36
29,25.19
30,23.77
31,28.0
32,29.06
33,47.61
34,30.36
35,11.78
36,28.1
37,43.05
38,35.58
39,49.31
40,26.13
41,11.06
42,20.02
43,12.4
44,35.04
45,37.65
46,35.12
47,22.79
48,10.73
49,13.21
50,31.86
51,36.24
52,13.02
53,36.46
54,36.45
55,15.04
56,12.04
57,24.57
58,38.33
59,13.13
60,27.86
61,31.0
62,27.75
63,9.9
64,13.19
65,21.22
66,38.94
67,34.19
68,39.28
69,12.59
70,34.75
71,49.73
72,12.84
73,47.04
74,12.95
75,45.76
76,21.7
77,30.81
78,23.58
79,43.61
80,12.97
81,53.89
82,44.22
83,24.47
84,8.53
85,25.33
86,40.91
87,20.35
88,11.2
89,32.38
