task,cost
0,39.83
1,14.71
2,33.51
3,16.34
4,44.92
5,37.95
6,34.06
7,22.95
8,23.01
9,13.42
10,59.35
11,13.0
12,31.25
13,57.89
14,21.63
15,19.76
16,10.53
17,26.21
18,25.5
19,24.66
20,18.81
21,30.23
22,23.06
23,21.16
24,10.94
25,44.78
26,12.26
27,18.9
28,41.65
29,23.41
30,29.86
31,38.72
32,20.58
33,39.54
34,23.15
35,18.65
36,38.48
37,17.16
38,35.84
39,31.8
40,30.15
41,21.25
42,46.91
43,28.19
44,29.06
45,60.84
46,9.58
47,36.13
48,45.96
49,31.34
50,17.77
51,28.43
52,31.23
53,15.12
54,43.97
55,17.72
56,34.13
57,36.39
58,34.63
59,31.38
60,36.27
61,12.88
62,43.65
63,14.04
64,24.04
65,29.16
66,29.37
67,30.73
68,30.57
69,53.82
70,13.61
71,52.34
72,43.31
73,40.66
74,8.12
75,52.03
76,26.2
77,47.55
78,12.02
79,37.99
