task,cost
0,13.22
1,24.91
2,24.61
3,39.89
4,43.33
5,10.65
6,16.61
7,42.62
8,21.22
9,20.57
10,21.62
11,43.31
12,31.93
13,37.82
14,28.91
15,50.41
16,17.2
17,20.24
18,21.2
19,27.07
20,58.28
21,28.51
22,15.87
23,28.73
24,31.19
25,13.89
26,19.44
27,40.41
28,12.11
29,36.59
30,10.13
31,25.44
32,38.45
33,13.98
34,33.33
35,12.12
36,10.29
37,21.59
38,31.26
39,45.23
40,33.69
41,35.31
42,24.2
43,35.13
44,10.8
45,29.45
46,21.77
47,50.06
48,13.55
49,22.85
50,17.31
51,15.97
52,49.36
53,43.26
54,16.26
55,34.33
56,17.33
57,32.72
58,22.24
59,24.27
60,28.55
61,12.56
62,34.14
63,14.94
64,14.0
65,13.09
66,9.06
67,20.77
68,30.07
69,25.22
70,17.82
71,48.49
72,37.15
73,39.03
74,33.4
75,40.24
76,17.98
77,34.25
78,22.32
79,36.54
80,46.53
81,24.48
82,22.43
83,27.86
84,21.23
85,38.06
86,45.83
87,10.45
88,38.48
89,52.96
90,30.65
91,15.72
92,28.88
93,36.9
94,28.49
95,11.36
96,17.3
97,51.16
98,34.62
99,26.93
