task,cost
0,25.58
1,17.93
2,46.06
3,37.77
4,43.49
5,11.06
6,36.02
7,18.1
8,51.08
9,51.43
10,34.01
11,25.41
12,56.79
13,43.49
14,40.97
15,20.28
16,54.48
17,15.03
18,28.81
19,33.94
20,32.53
21,18.18
22,37.59
23,50.54
24,9.14
25,30.65
26,28.41
27,45.48
28,20.58
29,44.94
30,41.98
31,9.05
32,11.5
33,39.85
34,23.07
35,37.53
36,31.05
37,25.38
38,24.28
39,39.33
40,47.07
41,33.91
42,21.78
43,37.39
44,29.93
45,34.95
46,34.98
47,43.15
48,34.34
49,37.13
50,22.75
51,30.47
52,43.16
53,20.85
54,12.4
55,23.42
56,52.95
57,16.16
58,40.35
59,23.81
60,36.48
61,37.01
62,23.39
63,52.7
64,19.98
65,42.03
66,24.71
67,27.8
68,11.84
69,31.86
70,14.33
71,45.01
72,23.01
73,20.45
74,30.73
75,15.48
76,31.2
77,22.48
78,20.01
79,32.12
80,35.19
81,20.64
82,49.09
83,8.35
84,42.05
85,32.04
86,29.62
87,29.63
88,43.63
89,31.06
