src,dst,comm
0,60,6
0,51,2
0,64,9
1,56,9
1,66,8
1,4,8
1,65,10
2,60,5
2,37,6
3,4,9
3,65,7
3,12,4
3,15,9
4,28,7
4,21,9
4,69,6
4,65,4
5,24,3
5,6,9
5,30,10
5,40,3
6,54,9
6,59,4
6,44,10
6,16,7
7,47,2
7,51,5
8,17,10
9,19,10
9,16,9
9,18,2
9,59,3
10,31,4
10,15,6
10,57,4
11,50,1
12,38,10
12,20,4
12,66,3
12,27,4
13,20,7
13,43,4
13,67,2
14,16,8
14,19,3
14,67,1
14,61,10
15,61,3
15,25,10
15,62,2
15,42,3
16,26,9
16,47,2
16,55,5
16,36,2
17,25,7
17,55,1
17,40,3
18,42,9
18,31,4
18,68,2
18,32,9
19,60,2
19,56,8
19,42,8
20,37,7
20,48,9
20,45,4
20,24,8
21,34,10
22,29,3
23,46,5
24,33,7
24,36,1
25,36,8
25,65,7
26,46,9
26,38,6
27,39,6
27,66,2
28,39,9
28,38,1
28,67,6
29,68,7
29,43,10
29,41,7
29,31,10
30,50,10
30,48,5
30,62,6
30,32,8
31,34,8
31,55,7
32,60,1
32,47,9
33,49,10
33,69,2
34,61,8
34,69,10
34,46,9
35,36,1
35,48,5
35,49,8
35,47,6
36,50,10
36,37,10
37,43,4
37,56,9
37,44,5
38,54,4
38,62,10
38,52,2
38,42,1
39,42,2
40,67,10
40,64,2
41,58,5
41,54,7
42,60,4
42,65,3
42,47,3
43,68,2
43,48,8
43,50,1
43,55,8
44,57,7
44,60,5
45,68,9
45,63,8
46,48,3
46,50,7
47,62,5
47,56,6
48,65,10
48,66,9
48,57,10
48,62,8
49,57,9
49,51,3
49,63,2
50,64,8
50,60,2
50,62,4
51,54,3
52,54,9
53,55,5
53,61,8
53,65,3
53,66,1
54,69,2
55,64,5
55,67,2
56,69,6
56,60,8
56,59,2
57,58,5
58,63,1
58,64,7
58,62,8
58,66,9
59,60,1
59,62,1
59,63,3
59,61,3
60,61,6
61,68,7
61,69,6
61,64,3
62,67,7
62,66,6
63,66,3
64,65,9
64,69,2
64,67,4
64,68,7
65,69,9
66,67,10
66,69,3
66,68,4
67,68,1
67,69,9
68,69,5
