src,dst,comm
0,22,5
0,62,4
1,71,6
1,54,5
2,70,2
3,48,2
3,59,1
3,49,10
3,64,3
4,46,5
4,33,2
5,25,10
5,71,6
6,56,10
6,21,6
6,7,4
7,80,7
7,32,7
7,82,10
7,12,5
8,41,5
8,55,4
8,84,10
8,27,4
9,28,3
9,70,9
9,61,5
9,59,2
10,35,8
10,57,10
11,32,10
11,68,1
12,86,1
12,71,6
12,15,6
12,23,5
13,68,10
13,63,7
14,24,3
15,78,10
15,55,6
16,69,5
17,61,6
17,79,4
17,28,2
17,38,6
18,69,3
18,82,3
19,22,4
19,37,7
19,32,3
20,51,5
21,85,5
21,41,3
22,60,2
22,71,10
23,60,6
23,85,1
23,64,10
23,28,2
24,42,2
24,46,8
25,46,4
25,50,8
26,79,5
27,44,1
27,32,3
28,83,2
28,77,10
28,48,8
28,74,2
29,80,3
29,55,3
29,61,10
29,82,6
30,33,6
30,52,7
30,47,8
30,83,9
31,38,6
31,89,6
31,49,1
32,49,4
32,83,1
33,50,10
33,84,8
33,53,7
34,56,5
34,74,3
34,37,9
35,73,7
35,81,8
35,86,2
35,52,10
36,46,9
36,71,1
36,66,9
37,54,5
37,59,8
37,80,10
37,48,4
38,43,9
38,45,3
39,88,8
39,77,1
39,46,1
40,73,9
40,66,2
41,46,8
42,72,4
42,86,9
42,55,1
42,82,2
43,84,6
43,65,1
43,51,4
43,79,7
44,78,10
45,69,5
45,60,7
45,65,5
45,53,1
46,81,2
46,58,10
47,81,3
47,49,1
47,64,9
47,65,9
48,77,5
48,87,8
48,64,6
48,61,8
49,89,2
49,50,7
49,54,6
49,82,9
50,57,2
50,82,1
50,52,2
51,55,5
52,77,8
52,66,10
53,60,4
53,80,8
53,68,2
54,86,6
54,85,10
54,67,1
55,66,6
55,58,7
56,79,2
56,87,1
56,71,1
57,59,5
57,71,7
57,75,10
57,76,8
58,89,6
58,75,3
59,79,4
59,71,6
60,62,1
60,75,5
60,78,4
60,65,1
61,74,3
61,68,1
62,82,1
62,77,1
62,83,5
62,80,1
63,67,8
63,69,7
63,75,4
63,82,2
64,89,3
64,75,8
64,68,7
64,67,3
65,88,9
65,78,9
65,74,1
65,69,9
66,87,10
66,69,7
67,72,4
68,76,10
68,70,7
68,85,3
68,82,7
69,80,5
69,83,5
70,71,7
70,81,10
71,72,10
71,86,7
72,74,7
72,83,5
72,80,2
72,88,2
73,76,8
73,89,5
73,84,3
73,81,2
74,76,4
74,88,2
74,81,10
74,87,5
75,89,1
75,81,1
76,83,10
76,82,6
76,79,7
77,87,8
77,78,5
77,79,8
77,86,4
78,84,6
79,81,3
80,82,6
80,89,10
81,88,6
81,85,8
82,87,10
82,83,8
82,84,9
83,86,1
83,85,6
83,84,9
83,88,7
84,85,1
85,86,1
85,87,8
86,89,1
86,88,2
86,87,10
87,89,5
87,88,5
88,89,3
