task,cost
0,37.55
1,32.42
2,55.4
3,24.97
4,44.72
5,11.99
6,29.5
7,43.9
8,60.14
9,10.45
10,41.74
11,11.15
12,17.71
13,35.61
14,23.82
15,40.91
16,36.92
17,16.92
18,39.11
19,15.89
20,22.81
21,38.25
22,45.19
23,33.9
24,19.84
25,45.36
26,15.41
27,14.82
28,26.9
29,53.22
30,32.13
31,45.39
32,32.74
33,27.59
34,17.31
35,23.15
36,39.43
37,34.59
38,18.33
39,21.27
40,44.94
41,34.48
42,11.36
43,10.67
44,18.2
45,50.6
46,26.92
47,44.39
48,45.26
49,9.94
50,19.32
51,38.02
52,13.06
53,33.55
54,15.23
55,11.51
56,10.39
57,40.68
58,33.7
59,16.37
