task,cost
0,52.09
1,20.61
2,28.81
3,27.97
4,54.68
5,18.97
6,38.01
7,10.16
8,18.12
9,38.63
10,34.81
11,28.77
12,21.59
13,37.39
14,56.63
15,50.03
16,26.25
17,32.5
18,11.61
19,42.4
20,21.84
21,13.62
22,8.86
23,12.3
24,52.32
25,44.53
26,45.75
27,46.09
28,36.72
29,20.71
30,51.63
31,14.77
32,39.13
33,40.32
34,34.46
35,34.94
36,41.87
37,18.18
38,18.62
39,51.77
40,48.09
41,14.29
42,29.61
43,30.18
44,49.22
45,28.11
46,13.91
47,10.17
48,44.11
49,24.82
50,32.77
51,31.09
52,53.87
53,27.7
54,52.98
55,19.97
56,38.07
57,33.34
58,32.72
59,14.01
60,33.08
61,20.49
62,18.4
63,47.95
64,41.93
65,39.43
66,29.86
67,9.66
68,35.27
69,15.28
70,27.56
71,23.88
72,16.18
73,29.93
74,26.91
75,38.0
76,11.54
77,31.31
78,24.57
79,39.7
