task,cost
0,29.69
1,49.24
2,17.23
3,36.02
4,20.73
5,15.99
6,13.61
7,15.04
8,37.35
9,47.65
10,33.45
11,32.28
12,11.84
13,39.98
14,31.59
15,47.62
16,38.68
17,33.44
18,51.16
19,45.89
20,30.53
21,14.84
22,40.77
23,31.41
24,47.49
25,32.68
26,17.08
27,54.88
28,39.13
29,48.84
30,34.05
31,20.04
32,45.53
33,12.06
34,35.82
35,51.21
36,46.04
37,13.91
38,36.78
39,32.59
40,38.72
41,35.27
42,40.03
43,39.3
44,34.59
45,14.66
46,38.52
47,44.11
48,22.66
49,30.06
50,13.59
51,25.8
52,19.32
53,48.29
54,12.52
55,44.31
56,42.11
57,55.18
58,26.48
59,21.55
60,26.25
61,25.4
62,40.82
63,24.66
64,25.7
65,13.56
66,19.63
67,44.18
68,20.68
69,40.87
70,31.44
71,48.06
72,16.68
73,18.61
74,11.79
75,40.61
76,35.41
77,13.37
78,30.22
79,8.21
