src,dst,comm
0,5,10
0,49,2
1,37,2
1,4,1
2,34,3
2,80,3
2,6,3
2,56,6
3,82,7
4,66,9
4,70,7
4,67,10
4,81,9
5,29,2
5,36,1
5,19,8
5,85,4
6,67,2
6,20,9
6,40,7
7,68,4
8,15,8
8,16,9
8,81,9
9,55,2
9,19,8
9,57,1
9,33,4
10,27,4
11,27,5
11,41,2
11,43,3
12,62,6
12,41,1
12,73,9
13,64,10
13,27,8
14,42,2
15,45,3
15,71,2
15,56,9
15,87,8
16,54,2
16,18,5
16,49,8
16,43,3
17,25,9
17,73,8
17,63,1
18,45,8
18,20,2
18,86,10
18,74,6
19,48,10
19,65,8
19,53,6
19,83,3
20,50,10
21,22,7
21,72,8
21,61,3
22,57,1
23,83,2
24,29,8
24,70,3
25,82,2
25,54,8
25,58,3
25,31,4
26,35,1
26,73,7
26,29,6
27,81,5
27,85,8
27,89,8
28,68,6
28,39,4
29,40,5
29,86,5
29,61,1
30,69,1
31,60,10
31,75,7
31,56,5
31,77,4
32,75,2
32,33,8
32,35,9
32,77,4
33,44,3
33,70,1
34,44,6
34,58,4
34,41,10
34,62,5
35,80,2
36,53,2
37,40,6
37,49,9
38,39,3
39,58,7
40,52,3
40,45,10
40,64,7
41,87,8
42,58,4
42,88,4
42,55,1
43,85,6
43,79,6
43,54,2
43,46,4
44,47,5
45,64,10
45,83,8
46,59,9
46,73,7
46,67,6
46,52,5
47,74,10
47,51,7
47,82,4
48,65,2
48,63,10
48,68,4
48,83,2
49,83,9
49,85,2
49,75,9
49,86,7
50,58,9
50,52,2
50,78,8
51,53,10
52,65,10
53,79,3
53,58,1
54,83,7
55,60,1
55,61,3
55,89,7
56,87,10
56,66,3
56,76,8
56,67,3
57,66,6
57,63,8
57,72,3
57,80,10
58,83,5
59,78,9
59,73,3
59,68,8
59,79,8
60,79,8
60,89,2
61,86,8
61,72,6
61,65,9
61,83,9
62,88,8
62,69,7
62,71,10
63,87,1
64,87,9
65,84,8
65,80,1
65,79,10
66,78,7
66,68,8
67,78,9
68,82,5
68,81,5
68,78,1
68,79,9
69,76,3
69,89,5
69,74,7
69,82,4
70,77,1
70,87,9
70,74,8
70,81,5
71,76,8
72,89,2
73,88,3
73,80,6
73,89,9
74,88,5
74,84,9
74,85,5
74,79,5
75,78,3
75,80,8
75,85,2
76,88,2
76,77,3
76,79,3
76,81,2
77,89,10
77,78,8
77,82,5
78,86,9
79,81,4
79,86,8
80,86,10
80,88,8
80,87,3
81,87,8
81,82,9
82,87,9
82,84,6
82,85,4
83,88,2
83,87,7
83,89,3
83,84,7
84,86,2
84,89,7
85,87,3
85,88,1
85,86,6
86,87,2
86,88,8
86,89,5
87,88,8
87,89,8
88,89,7
