src,dst,comm
0,19,7
0,56,6
0,65,9
0,46,5
1,17,9
2,62,5
2,76,2
2,24,10
2,42,7
3,41,6
3,35,5
3,63,5
3,49,8
4,62,3
4,47,6
4,59,6
4,19,9
5,50,8
5,8,4
5,26,4
5,6,7
6,39,3
6,13,3
7,54,7
8,58,10
8,45,8
8,57,9
8,74,1
9,56,6
9,46,8
10,70,6
11,66,7
11,25,3
12,50,2
12,41,8
12,57,2
13,29,5
13,24,9
13,77,1
14,43,1
14,59,10
14,79,8
15,35,9
15,37,3
15,27,1
15,20,3
16,35,4
16,46,1
16,62,4
16,41,3
17,68,1
17,51,6
17,31,9
18,69,1
19,64,4
19,52,7
20,73,3
20,76,8
21,22,8
21,71,4
21,42,1
22,72,1
23,32,10
24,79,5
24,63,5
24,43,1
25,76,9
25,68,8
25,63,9
26,77,5
26,40,10
27,69,8
27,68,4
28,67,10
28,51,8
29,44,2
30,74,9
30,52,6
30,34,8
31,35,5
31,34,9
31,76,1
31,68,1
32,38,2
33,51,7
33,47,2
34,64,1
34,48,3
35,62,1
35,51,6
35,64,8
35,44,8
36,61,7
36,76,4
36,65,1
36,37,10
37,76,10
37,48,9
37,44,6
38,43,10
38,53,4
39,41,9
40,64,3
41,76,8
41,57,8
41,49,7
41,78,9
42,43,8
43,61,8
43,54,2
44,63,3
44,45,6
44,69,1
44,58,7
45,47,8
45,64,2
46,67,4
46,73,1
46,71,8
46,79,1
47,53,8
47,49,5
47,64,10
47,74,1
48,62,7
48,55,10
48,57,6
48,65,5
49,67,6
49,76,7
49,70,2
50,79,10
50,63,2
50,57,8
51,74,7
51,52,10
52,63,3
53,61,1
53,76,9
53,55,1
54,56,5
54,76,7
55,73,7
55,64,5
55,72,3
56,72,6
56,68,6
56,74,7
57,61,10
57,64,9
58,61,8
58,68,5
59,69,4
59,72,10
59,66,6
60,78,1
60,74,4
61,77,3
61,72,9
62,67,9
62,65,5
63,72,3
63,69,10
64,78,8
64,76,10
65,73,4
66,70,3
67,69,10
67,75,9
67,68,5
67,71,7
68,71,2
69,71,5
69,77,5
70,76,8
71,79,2
71,74,4
71,78,10
71,76,6
72,78,6
72,73,10
72,77,6
72,75,8
73,76,4
73,79,2
74,75,6
74,78,2
74,77,10
75,77,3
75,79,4
75,78,6
76,79,3
76,78,2
76,77,4
77,79,3
77,78,8
78,79,8
