task,cost
0,42.84
1,50.43
2,43.42
3,34.05
4,43.91
5,39.13
6,31.96
7,27.83
8,11.67
9,37.19
10,28.0
11,13.57
12,21.59
13,16.7
14,29.56
15,27.55
16,47.2
17,28.14
18,31.24
19,35.46
20,27.66
21,16.63
22,19.59
23,45.77
24,28.67
25,19.9
26,46.73
27,20.4
28,9.42
29,23.9
30,35.36
31,36.4
32,18.91
33,19.18
34,24.26
35,20.62
36,14.04
37,17.85
38,40.79
39,36.89
40,44.16
41,11.68
42,36.35
43,13.92
44,40.02
45,19.65
46,37.08
47,46.67
48,11.69
49,33.74
50,9.32
51,15.3
52,29.97
53,30.58
54,26.59
55,34.79
56,30.67
57,53.44
58,33.37
59,29.51
60,48.28
61,34.18
62,23.31
63,18.3
64,29.58
65,16.39
66,34.16
67,19.06
68,36.94
69,19.54
