task,cost
0,16.75
1,25.09
2,25.02
3,16.33
4,22.43
5,36.22
6,37.56
7,30.87
8,14.06
9,41.04
10,23.61
11,54.07
12,62.15
13,15.35
14,45.16
15,28.34
16,29.8
17,34.31
18,37.41
19,32.48
20,26.14
21,34.2
22,21.44
23,52.25
24,31.54
25,34.93
26,49.24
27,8.75
28,28.76
29,57.3
30,15.87
31,40.74
32,40.98
33,23.58
34,30.23
35,46.86
36,16.93
37,54.1
38,23.45
39,52.55
40,9.66
41,18.36
42,11.0
43,20.18
44,30.22
45,18.28
46,17.75
47,27.78
48,33.85
49,54.77
50,54.54
51,37.92
52,45.49
53,16.08
54,27.6
55,39.45
56,39.93
57,16.92
58,20.96
59,49.26
60,35.39
61,35.36
62,18.45
63,14.17
64,30.9
65,18.73
66,15.7
67,38.76
68,24.38
69,10.41
