task,cost
0,52.47
1,52.9
2,35.7
3,51.93
4,11.49
5,19.38
6,36.93
7,34.54
8,13.23
9,29.07
10,50.8
11,55.79
12,14.37
13,30.45
14,19.89
15,42.03
16,29.14
17,19.29
18,30.41
19,55.6
20,35.87
21,35.8
22,15.1
23,37.09
24,8.54
25,25.55
26,16.65
27,28.09
28,41.6
29,31.36
30,58.52
31,12.58
32,9.72
33,35.93
34,39.7
35,24.84
36,33.19
37,29.51
38,38.75
39,19.0
40,36.23
41,16.45
42,9.35
43,48.71
44,24.65
45,46.08
46,32.53
47,32.99
48,12.02
49,42.37
50,48.03
51,26.84
52,22.81
53,11.99
54,49.21
55,50.17
56,13.61
57,35.28
58,29.51
59,46.48
