task,cost
0,18.28
1,36.66
2,39.73
3,38.57
4,27.43
5,43.96
6,24.2
7,34.25
8,26.28
9,41.25
10,28.5
11,37.61
12,8.57
13,44.06
14,21.89
15,33.74
16,13.89
17,35.73
18,22.3
19,38.93
20,13.67
21,40.82
22,41.67
23,32.23
24,43.16
25,59.52
26,48.96
27,44.49
28,12.48
29,46.02
30,41.34
31,9.02
32,38.02
33,45.7
34,53.07
35,34.18
36,35.57
37,54.48
38,32.79
39,20.91
40,49.5
41,12.46
42,46.85
43,47.86
44,29.17
45,10.88
46,21.19
47,42.62
48,25.2
49,24.65
50,34.29
51,9.55
52,31.17
53,31.1
54,33.37
55,36.49
56,15.3
57,56.02
58,33.28
59,47.04
60,43.98
61,31.37
62,43.49
63,30.18
64,44.85
65,37.16
66,34.84
67,34.77
68,51.33
69,42.04
