task,cost
0,33.77
1,9.85
2,21.5
3,29.42
4,55.51
5,60.29
6,26.03
7,15.72
8,23.31
9,17.64
10,14.87
11,29.96
12,15.72
13,9.09
14,34.43
15,24.92
16,38.63
17,43.99
18,30.42
19,23.64
20,42.57
21,21.3
22,46.92
23,39.93
24,13.66
25,47.75
26,15.19
27,37.72
28,31.52
29,40.59
30,19.71
31,12.41
32,44.51
33,33.14
34,52.37
35,35.87
36,17.28
37,55.92
38,26.35
39,24.27
40,23.52
41,39.51
42,21.39
43,47.76
44,24.46
45,28.62
46,36.55
47,32.88
48,36.21
49,29.61
50,20.54
51,35.34
52,47.54
53,11.44
54,23.48
55,18.52
56,31.96
57,34.05
58,35.97
59,24.53
