task,cost
0,54.91
1,41.64
2,32.69
3,53.71
4,10.32
5,28.81
6,8.68
7,14.67
8,45.62
9,36.42
10,27.63
11,54.95
12,23.15
13,17.49
14,36.08
15,33.25
16,14.84
17,31.58
18,42.64
19,14.75
20,46.79
21,21.56
22,40.69
23,30.98
24,22.91
25,31.29
26,27.29
27,13.14
28,15.84
29,39.7
30,35.56
31,14.88
32,13.65
33,37.82
34,24.87
35,49.24
36,35.55
37,15.81
38,22.68
39,57.66
40,19.11
41,48.58
42,44.58
43,51.54
44,53.96
45,51.2
46,48.7
47,12.31
48,13.71
49,54.35
50,51.53
51,28.06
52,12.61
53,18.46
54,37.71
55,36.71
56,33.11
57,41.2
58,36.62
59,23.1
60,26.33
61,39.85
62,30.25
63,38.21
64,21.04
65,47.46
66,27.96
67,38.35
68,41.36
69,46.27
70,23.35
71,29.54
72,31.95
73,18.31
74,52.72
75,50.88
76,13.27
77,20.17
78,47.37
79,9.1
80,11.09
81,38.59
82,38.9
83,25.07
84,50.71
85,30.92
86,41.5
87,35.88
88,30.11
89,49.74
