task,cost
0,47.86
1,18.81
2,15.31
3,41.83
4,39.49
5,31.05
6,45.94
7,22.49
8,11.2
9,39.14
10,39.32
11,21.7
12,28.09
13,36.42
14,36.8
15,16.63
16,33.28
17,40.32
18,40.04
19,26.83
20,15.91
21,39.89
22,21.26
23,10.59
24,47.59
25,45.07
26,11.21
27,35.71
28,47.99
29,49.65
30,36.25
31,23.64
32,44.35
33,18.63
34,24.14
35,49.22
36,22.68
37,28.55
38,12.46
39,38.87
40,39.82
41,37.61
42,18.28
43,16.04
44,28.0
45,9.54
46,44.37
47,55.65
48,44.34
49,18.82
50,32.72
51,15.64
52,17.31
53,9.54
54,30.14
55,19.38
56,12.8
57,57.68
58,14.84
59,33.21
60,33.25
61,25.83
62,10.92
63,26.36
64,18.38
65,12.62
66,29.22
67,24.87
68,52.84
69,35.36
70,47.99
71,17.66
72,15.82
73,44.08
74,11.73
75,23.05
76,31.9
77,32.51
78,35.87
79,15.34
80,37.79
81,16.86
82,20.71
83,32.65
84,42.41
85,54.25
86,22.28
87,39.77
88,48.31
89,24.68
