task,cost
0,12.08
1,33.46
2,19.24
3,29.09
4,13.59
5,16.01
6,25.62
7,59.97
8,19.23
9,31.56
10,33.83
11,30.66
12,21.74
13,24.06
14,36.34
15,47.53
16,9.59
17,26.86
18,12.46
19,32.36
20,29.82
21,17.35
22,19.74
23,10.87
24,32.96
25,39.26
26,34.79
27,21.84
28,37.15
29,33.73
30,21.52
31,32.3
32,12.85
33,47.53
34,11.43
35,37.69
36,27.0
37,23.97
38,29.36
39,10.99
40,25.95
41,31.67
42,11.79
43,38.27
44,18.49
45,30.29
46,34.37
47,10.68
48,34.12
49,37.71
50,17.47
51,22.94
52,46.66
53,15.84
54,44.24
55,19.9
56,44.85
57,11.18
58,22.5
59,12.35
