task,cost
0,43.17
1,22.97
2,17.07
3,24.27
4,22.74
5,39.19
6,18.02
7,21.76
8,39.22
9,40.93
10,17.94
11,42.79
12,28.73
13,14.47
14,17.93
15,35.21
16,28.96
17,34.74
18,26.7
19,47.08
20,15.11
21,13.33
22,7.86
23,42.77
24,36.51
25,10.66
26,52.14
27,31.39
28,38.64
29,33.1
30,39.35
31,42.37
32,12.64
33,53.73
34,24.36
35,39.73
36,25.65
37,25.73
38,44.24
39,29.11
40,31.99
41,22.43
42,12.04
43,11.04
44,48.85
45,10.63
46,31.02
47,32.89
48,33.62
49,40.23
50,50.89
51,22.77
52,18.06
53,49.97
54,45.08
55,22.61
56,52.15
57,47.95
58,53.8
59,21.8
