task,cost
0,56.14
1,25.42
2,36.2
3,18.41
4,45.38
5,14.24
6,9.42
7,20.65
8,20.39
9,12.85
10,29.98
11,19.9
12,16.32
13,52.41
14,27.62
15,27.86
16,41.28
17,18.98
18,26.14
19,37.9
20,34.37
21,40.18
22,37.49
23,17.87
24,41.69
25,27.19
26,18.29
27,47.41
28,13.04
29,10.97
30,30.47
31,22.55
32,36.49
33,36.91
34,15.03
35,33.33
36,36.8
37,33.3
38,18.98
39,55.24
40,20.38
41,33.69
42,41.61
43,14.89
44,24.14
45,9.55
46,32.05
47,49.88
48,28.62
49,21.79
50,22.74
51,13.36
52,19.55
53,24.04
54,26.35
55,25.35
56,32.93
57,12.3
58,16.76
59,47.72
60,33.06
61,19.04
62,10.98
63,16.41
64,30.35
65,34.38
66,16.0
67,37.72
68,27.84
69,35.73
