src,dst,comm
0,40,9
0,82,1
0,10,2
1,83,2
1,30,5
1,36,7
2,84,6
2,55,8
2,58,9
2,34,7
3,19,9
3,84,6
3,89,1
4,59,5
4,61,7
5,76,4
6,60,5
6,28,1
6,88,5
7,60,1
7,9,9
7,62,1
8,50,8
8,87,6
9,63,6
10,87,10
10,67,2
10,12,3
10,88,9
11,82,7
11,43,4
11,63,8
11,41,4
12,85,2
12,25,7
13,24,8
13,55,9
13,30,2
14,28,2
14,60,9
15,43,9
15,79,3
15,29,2
15,76,4
16,22,3
16,67,1
16,69,1
17,75,8
17,63,3
17,59,8
17,52,1
18,78,1
18,73,6
19,27,1
20,43,2
20,46,8
21,61,1
21,59,7
22,23,4
22,47,4
22,74,8
23,68,7
23,83,8
24,52,7
24,39,1
24,68,4
24,25,10
25,76,6
25,35,7
25,42,10
26,62,9
26,31,7
27,68,10
28,59,2
29,87,5
29,55,7
29,71,9
29,46,6
30,74,10
30,41,9
31,70,7
32,35,5
33,55,9
33,41,9
34,43,10
34,86,6
34,85,4
35,68,4
35,56,4
35,76,3
35,57,2
36,43,4
36,44,8
36,85,2
37,46,3
37,68,1
38,46,4
39,80,3
39,79,8
39,44,7
40,52,3
40,59,2
41,89,9
41,65,10
41,59,8
42,89,7
42,88,7
43,75,4
43,68,7
43,52,1
44,49,9
45,56,7
46,70,7
47,75,7
47,84,6
48,52,4
49,57,1
49,62,6
49,74,9
50,86,3
50,55,9
50,63,2
51,66,7
51,70,7
52,75,4
52,69,3
52,74,9
53,62,5
54,89,5
54,80,4
54,72,8
54,82,10
55,59,4
56,61,6
56,89,10
57,82,1
57,85,10
57,81,5
58,85,1
58,78,5
59,81,4
59,67,2
59,76,7
59,68,4
60,64,10
60,69,5
60,78,6
60,87,1
61,71,2
62,73,3
62,84,6
63,79,2
63,69,8
64,83,10
65,85,8
65,89,6
65,86,7
65,77,7
66,78,4
66,73,5
66,67,7
67,81,4
67,80,5
68,81,3
69,85,3
69,73,6
70,88,4
71,87,2
71,72,6
72,88,4
72,78,9
72,74,2
72,80,3
73,84,10
74,77,10
74,85,8
74,78,3
74,89,10
75,76,6
76,80,10
76,79,7
76,77,8
77,82,7
77,81,8
77,89,6
78,82,4
78,85,5
78,86,1
79,84,2
80,88,5
80,85,2
80,82,3
80,81,9
81,88,10
82,87,10
82,83,1
82,89,3
82,86,7
83,89,6
83,88,8
84,88,5
85,88,6
85,86,3
85,89,9
85,87,9
86,89,4
86,88,2
86,87,8
87,88,7
87,89,1
88,89,3
