task,cost
0,41.82
1,37.84
2,46.05
3,51.25
4,34.78
5,37.69
6,43.96
7,32.43
8,46.7
9,36.02
10,29.55
11,13.34
12,34.38
13,33.7
14,20.55
15,40.24
16,59.13
17,14.43
18,26.55
19,28.1
20,46.58
21,17.61
22,13.9
23,33.12
24,59.72
25,16.84
26,21.32
27,30.92
28,43.47
29,37.18
30,26.36
31,36.9
32,12.92
33,32.28
34,43.76
35,12.21
36,31.93
37,19.81
38,10.15
39,19.05
40,17.32
41,21.92
42,12.4
43,21.03
44,13.03
45,28.6
46,21.21
47,33.46
48,24.03
49,25.35
50,39.22
51,23.72
52,45.35
53,37.08
54,43.89
55,43.42
56,32.0
57,45.72
58,13.61
59,26.87
