task,cost
0,30.28
1,35.31
2,14.79
3,24.77
4,13.43
5,16.75
6,16.04
7,12.83
8,20.81
9,38.43
10,41.7
11,48.32
12,41.92
13,37.95
14,38.28
15,11.98
16,33.25
17,19.41
18,22.58
19,32.76
20,12.48
21,10.37
22,38.07
23,32.37
24,33.17
25,12.43
26,41.58
27,44.55
28,39.53
29,24.67
30,29.08
31,40.62
32,49.18
33,37.62
34,44.35
35,16.43
36,33.01
37,51.23
38,21.94
39,54.7
40,12.78
41,13.03
42,20.39
43,29.0
44,42.14
45,17.68
46,15.89
47,36.17
48,8.59
49,14.41
50,60.02
51,10.74
52,60.2
53,25.52
54,26.84
55,46.8
56,37.78
57,20.62
58,22.68
59,29.76
60,47.87
61,20.92
62,11.51
63,16.24
64,17.85
65,19.5
66,11.77
67,50.04
68,21.55
69,29.42
70,40.5
71,14.29
72,19.56
73,48.54
74,32.9
75,37.89
76,45.88
77,23.55
78,11.07
79,35.06
80,38.67
81,25.91
82,35.15
83,12.95
84,35.56
85,14.28
86,37.04
87,12.8
88,24.36
89,29.93
90,24.86
91,38.03
92,48.92
93,22.56
94,13.84
95,57.22
96,26.5
97,50.42
98,18.79
99,53.74
