task,cost
0,14.99
1,40.29
2,36.53
3,17.29
4,38.41
5,23.75
6,14.59
7,50.99
8,26.67
9,59.81
10,24.78
11,15.12
12,28.14
13,22.21
14,20.56
15,41.5
16,26.73
17,26.14
18,17.38
19,44.34
20,12.38
21,36.75
22,38.82
23,37.43
24,18.85
25,36.76
26,58.09
27,31.39
28,39.51
29,18.28
30,40.68
31,46.5
32,30.64
33,45.88
34,11.99
35,44.1
36,16.63
37,37.94
38,10.2
39,9.03
40,14.14
41,30.58
42,9.52
43,40.13
44,21.22
45,18.17
46,27.94
47,16.57
48,49.71
49,33.83
50,38.01
51,36.51
52,34.51
53,12.07
54,23.36
55,15.52
56,33.4
57,37.71
58,31.08
59,36.33
60,56.73
61,12.49
62,44.53
63,37.66
64,50.13
65,15.3
66,32.5
67,21.11
68,21.13
69,27.88
