task,cost
0,43.33
1,44.86
2,52.44
3,42.29
4,20.58
5,27.71
6,23.32
7,50.15
8,59.62
9,19.03
10,31.53
11,31.85
12,12.33
13,31.75
14,14.56
15,14.55
16,29.07
17,24.52
18,39.36
19,38.85
20,39.45
21,41.86
22,37.75
23,15.01
24,42.87
25,40.14
26,9.61
27,34.51
28,12.34
29,9.29
30,20.73
31,42.18
32,25.29
33,39.13
34,40.7
35,17.98
36,38.8
37,14.09
38,13.06
39,31.45
40,57.39
41,39.32
42,17.84
43,18.78
44,49.48
45,15.11
46,57.89
47,27.31
48,14.05
49,29.56
50,30.41
51,50.18
52,42.87
53,12.92
54,41.34
55,45.62
56,17.19
57,26.61
58,27.37
59,25.42
60,51.09
61,18.06
62,45.84
63,44.85
64,24.52
65,21.56
66,16.37
67,39.67
68,36.09
69,44.02
