src,dst,comm
0,18,9
0,65,2
0,61,9
0,60,9
1,8,7
2,39,4
2,28,10
2,47,2
2,29,1
3,37,8
3,8,7
3,30,1
3,18,5
4,41,6
5,16,10
5,26,3
5,35,3
5,63,9
6,37,3
7,16,1
7,52,5
8,47,10
8,45,6
9,27,10
10,55,1
10,38,1
10,20,8
11,13,5
11,67,10
12,50,9
12,52,10
13,26,3
13,53,3
13,64,5
14,65,7
14,24,2
14,48,1
15,22,9
16,65,6
16,48,4
16,24,5
17,45,10
17,36,4
18,22,10
18,61,6
19,31,10
19,64,6
20,64,8
20,38,9
21,44,2
22,62,8
22,59,5
22,31,6
22,45,6
23,35,1
24,32,6
24,31,6
24,57,6
24,63,6
25,43,10
25,66,5
25,28,6
26,58,5
26,62,1
26,51,9
26,33,6
27,38,8
28,63,9
28,43,7
29,69,5
29,44,6
29,30,7
30,57,1
30,39,1
30,31,5
31,51,6
31,41,2
32,56,6
32,38,4
32,40,2
32,43,8
33,52,3
34,55,6
34,38,6
34,64,9
34,62,6
35,62,1
35,51,1
35,63,8
36,54,3
36,44,3
36,39,10
36,40,2
37,69,5
37,68,6
38,68,2
38,53,5
38,58,1
38,41,5
39,52,9
39,44,1
39,41,8
40,53,3
40,57,5
40,54,1
40,67,3
41,42,2
41,53,6
42,43,7
43,52,4
43,63,4
44,46,10
44,52,1
45,68,3
46,55,9
46,48,8
46,63,10
47,60,4
47,53,2
47,57,3
47,52,5
48,63,3
48,58,1
48,62,6
48,57,10
49,59,10
49,61,3
50,68,6
50,63,5
51,59,7
52,53,7
53,62,6
53,54,4
53,56,4
54,55,6
54,62,1
55,67,9
55,68,3
56,67,4
57,62,2
57,59,9
57,67,8
57,58,4
58,65,4
59,60,6
59,65,5
59,61,2
59,63,9
60,62,10
60,64,6
60,65,7
61,67,3
61,65,2
61,63,9
61,69,10
62,69,8
62,65,7
62,63,4
62,67,1
63,66,6
63,69,5
64,67,6
64,65,2
64,69,5
65,69,10
65,68,2
65,66,10
65,67,5
66,69,10
66,68,5
66,67,4
67,69,7
67,68,9
68,69,5
