task,cost
0,22.77
1,35.46
2,24.41
3,36.19
4,12.15
5,25.09
6,21.07
7,39.7
8,10.78
9,20.39
10,13.26
11,11.5
12,41.05
13,28.16
14,18.75
15,35.98
16,37.92
17,49.58
18,25.45
19,42.15
20,42.01
21,46.27
22,37.33
23,45.8
24,52.77
25,23.35
26,43.6
27,58.02
28,30.88
29,11.28
30,43.24
31,52.05
32,14.19
33,13.62
34,31.09
35,31.48
36,35.94
37,39.31
38,17.23
39,27.71
40,47.32
41,33.98
42,9.15
43,30.88
44,20.2
45,22.08
46,36.25
47,41.33
48,46.4
49,33.69
50,21.18
51,51.36
52,16.24
53,47.92
54,53.6
55,41.87
56,39.97
57,16.49
58,16.19
59,45.32
60,37.44
61,28.54
62,19.3
63,28.82
64,36.64
65,37.95
66,55.81
67,17.36
68,30.93
69,55.3
70,21.82
71,47.19
72,54.22
73,26.5
74,29.77
75,12.26
76,24.84
77,13.33
78,29.91
79,35.15
80,43.47
81,11.23
82,22.67
83,34.44
84,31.02
85,16.59
86,38.47
87,31.86
88,18.87
89,24.05
90,44.51
91,19.09
92,20.53
93,53.88
94,25.99
95,18.47
96,26.96
97,17.01
98,25.51
99,18.98
