task,cost
0,57.32
1,37.5
2,17.82
3,22.39
4,30.33
5,14.53
6,25.85
7,25.93
8,17.03
9,27.21
10,20.93
11,17.42
12,34.89
13,37.77
14,34.39
15,25.98
16,49.75
17,15.39
18,29.59
19,13.46
20,27.94
21,34.59
22,58.9
23,19.46
24,13.09
25,40.9
26,9.6
27,21.59
28,26.53
29,42.73
30,24.43
31,20.25
32,18.18
33,25.84
34,44.15
35,52.38
36,29.35
37,31.04
38,29.69
39,44.56
40,27.75
41,32.5
42,41.29
43,43.59
44,29.07
45,34.58
46,59.3
47,46.34
48,30.48
49,11.71
50,33.36
51,12.72
52,13.05
53,20.74
54,11.89
55,18.64
56,24.78
57,40.24
58,23.82
59,40.13
