task,cost
0,34.29
1,32.51
2,18.37
3,24.58
4,41.1
5,38.98
6,47.16
7,33.59
8,25.46
9,35.0
10,15.17
11,45.24
12,16.63
13,15.75
14,23.76
15,35.82
16,18.58
17,16.86
18,11.81
19,35.3
20,40.71
21,27.46
22,30.61
23,28.23
24,34.36
25,25.33
26,18.73
27,37.77
28,40.55
29,39.09
30,46.72
31,56.45
32,41.37
33,24.92
34,16.63
35,50.47
36,14.99
37,31.91
38,22.65
39,43.27
40,28.62
41,32.23
42,25.05
43,32.72
44,13.08
45,29.59
46,23.19
47,42.49
48,25.08
49,25.29
50,34.64
51,32.8
52,32.36
53,11.77
54,35.23
55,23.59
56,43.77
57,32.75
58,39.73
59,48.88
