task,cost
0,47.64
1,11.32
2,39.52
3,13.08
4,28.02
5,46.71
6,25.87
7,11.59
8,32.3
9,26.21
10,24.05
11,30.69
12,12.57
13,9.41
14,40.35
15,48.27
16,15.74
17,60.81
18,39.1
19,21.3
20,15.13
21,30.2
22,13.43
23,17.03
24,26.64
25,37.37
26,32.51
27,54.6
28,44.69
29,33.24
30,32.1
31,17.32
32,26.57
33,14.3
34,45.32
35,28.92
36,26.73
37,19.42
38,32.56
39,55.36
40,15.66
41,29.85
42,55.02
43,34.43
44,56.83
45,24.3
46,34.37
47,19.25
48,25.4
49,33.56
50,36.81
51,23.98
52,41.72
53,30.79
54,48.19
55,12.32
56,42.93
57,10.34
58,45.81
59,40.83
60,47.5
61,39.46
62,12.22
63,17.66
64,30.39
65,33.21
66,33.29
67,8.44
68,40.44
69,32.54
70,53.73
71,27.81
72,43.66
73,26.49
74,19.73
75,14.14
76,9.14
77,29.75
78,21.35
79,40.49
80,28.65
81,28.13
82,22.13
83,27.03
84,9.74
85,36.92
86,46.18
87,30.4
88,47.19
89,14.41
90,16.36
91,53.58
92,53.6
93,39.26
94,10.64
95,19.99
96,7.84
97,24.88
98,37.16
99,42.82
