src,dst,comm
0,1,9
0,43,3
0,69,10
1,8,6
1,35,3
2,8,7
3,55,5
4,66,9
5,24,3
5,69,4
5,7,6
6,21,7
7,14,2
7,41,1
7,57,6
7,69,8
8,42,10
8,48,9
9,40,10
9,16,4
9,60,5
10,14,4
10,46,10
11,54,5
12,18,3
12,21,7
13,46,3
14,21,6
14,15,8
15,38,3
15,45,4
15,67,3
15,22,4
16,31,3
16,67,2
16,56,9
17,38,1
17,42,1
17,35,10
17,30,3
18,49,8
18,60,3
18,67,5
18,48,8
19,37,5
19,48,5
19,22,2
19,55,10
20,48,7
20,45,5
21,49,1
21,41,5
21,54,4
22,24,6
22,25,9
23,28,10
23,69,1
24,52,3
25,39,3
25,55,3
25,66,8
25,62,5
26,38,10
27,52,10
27,35,2
28,69,1
28,58,3
29,49,8
29,68,5
30,66,1
30,49,6
30,52,1
30,35,3
31,44,4
31,60,6
31,33,1
31,65,8
32,59,6
33,58,6
33,64,5
33,38,1
33,49,3
34,64,2
34,48,1
35,63,3
36,59,2
36,44,4
37,68,4
37,45,2
37,50,10
37,38,7
38,49,8
38,54,4
38,56,1
39,59,10
39,41,6
40,65,9
41,48,2
41,55,5
41,63,2
41,58,5
42,46,5
43,62,7
44,58,6
44,48,5
44,49,10
45,55,2
45,47,2
45,66,2
46,52,8
47,65,1
47,52,4
47,64,7
48,66,10
49,58,7
49,65,6
49,57,4
50,62,6
50,64,7
50,58,7
51,65,4
51,67,2
51,57,3
51,60,3
52,64,10
52,53,6
53,69,7
53,60,1
54,58,1
54,64,5
54,60,10
54,57,8
55,56,2
56,62,10
56,63,1
56,69,8
56,64,9
57,62,5
57,61,3
57,68,2
58,66,3
58,65,4
58,61,9
59,64,3
59,61,8
60,66,1
60,61,5
61,66,3
62,63,2
62,68,10
63,65,5
63,69,3
63,68,6
63,66,1
64,69,10
64,67,10
65,68,2
65,69,4
65,67,3
65,66,4
66,68,3
67,69,4
67,68,2
68,69,7
