task,cost
0,26.63
1,26.18
2,24.89
3,28.28
4,46.79
5,14.85
6,46.09
7,39.13
8,25.14
9,35.77
10,40.09
11,33.44
12,38.78
13,18.42
14,22.09
15,18.28
16,11.36
17,29.44
18,8.79
19,30.28
20,32.43
21,28.28
22,15.8
23,40.69
24,26.32
25,26.89
26,20.19
27,39.53
28,11.39
29,22.45
30,10.91
31,7.64
32,25.59
33,18.13
34,32.46
35,19.01
36,33.82
37,19.59
38,29.28
39,47.5
40,8.72
41,18.17
42,12.98
43,53.79
44,13.01
45,40.48
46,15.79
47,31.81
48,50.7
49,49.7
50,18.24
51,49.95
52,31.66
53,13.47
54,12.65
55,24.96
56,16.49
57,48.9
58,17.23
59,51.68
60,24.74
61,15.93
62,11.14
63,15.54
64,28.28
65,36.29
66,15.7
67,20.85
68,10.58
69,49.1
