task,cost
0,46.2
1,27.56
2,11.89
3,22.05
4,56.11
5,50.56
6,18.01
7,39.94
8,55.09
9,12.88
10,14.54
11,36.69
12,31.1
13,32.08
14,16.24
15,37.4
16,35.87
17,52.58
18,19.71
19,35.74
20,22.8
21,35.37
22,23.62
23,23.98
24,20.71
25,8.06
26,21.6
27,17.47
28,42.98
29,16.78
30,24.92
31,27.45
32,48.91
33,14.01
34,12.62
35,28.76
36,21.43
37,12.51
38,44.29
39,33.66
40,54.42
41,51.48
42,35.49
43,35.1
44,23.36
45,13.37
46,31.34
47,39.91
48,50.53
49,32.06
50,45.47
51,38.73
52,15.19
53,25.47
54,14.49
55,41.72
56,33.01
57,19.59
58,29.77
59,26.76
60,10.51
61,25.56
62,31.27
63,29.37
64,45.06
65,47.09
66,44.14
67,13.06
68,35.75
69,22.4
70,14.06
71,30.54
72,32.35
73,24.77
74,18.61
75,43.2
76,41.19
77,15.85
78,54.29
79,33.92
80,28.59
81,39.52
82,10.62
83,18.45
84,25.55
85,20.36
86,35.51
87,33.92
88,13.1
89,26.58
90,28.34
91,35.2
92,25.62
93,44.3
94,27.22
95,28.21
96,39.28
97,11.6
98,27.24
99,30.27
