task,cost
0,42.35
1,37.32
2,29.68
3,18.69
4,22.89
5,9.59
6,51.95
7,14.87
8,33.56
9,18.58
10,19.16
11,30.04
12,39.56
13,30.11
14,27.81
15,27.0
16,18.03
17,50.69
18,35.41
19,10.08
20,21.5
21,10.61
22,20.72
23,14.46
24,10.33
25,17.42
26,41.07
27,43.82
28,47.4
29,47.23
30,32.34
31,23.89
32,16.44
33,34.94
34,26.99
35,49.86
36,30.88
37,11.1
38,18.86
39,37.22
40,44.92
41,25.68
42,37.96
43,21.04
44,44.49
45,29.91
46,14.92
47,9.23
48,13.57
49,28.85
50,23.79
51,46.09
52,48.2
53,9.46
54,30.13
55,42.91
56,20.88
57,21.91
58,39.57
59,27.39
