task,cost
0,9.24
1,22.05
2,24.37
3,37.74
4,35.94
5,22.85
6,45.68
7,22.45
8,34.07
9,41.27
10,27.6
11,31.47
12,50.59
13,27.28
14,27.72
15,29.9
16,18.96
17,39.0
18,36.17
19,37.1
20,16.98
21,34.73
22,27.25
23,29.66
24,39.41
25,46.3
26,27.76
27,11.93
28,16.48
29,18.55
30,45.0
31,22.06
32,19.18
33,28.3
34,43.74
35,21.96
36,30.77
37,12.12
38,41.15
39,47.5
40,11.44
41,40.99
42,32.05
43,53.24
44,23.81
45,21.89
46,34.14
47,23.93
48,32.01
49,36.58
50,40.54
51,51.75
52,43.7
53,36.91
54,52.75
55,45.85
56,40.75
57,35.84
58,49.76
59,16.12
