src,dst,comm
0,31,3
1,3,3
1,53,2
1,27,3
2,55,2
2,8,3
2,9,9
3,38,8
3,28,4
3,30,7
4,14,6
4,5,4
4,10,5
4,39,3
5,17,8
5,50,8
5,33,5
5,54,10
6,18,6
6,44,3
6,12,2
6,48,4
7,57,5
7,39,3
7,18,9
8,41,1
8,52,1
8,15,9
8,47,7
9,19,9
10,51,5
10,29,1
11,39,4
11,28,2
11,51,9
12,24,4
13,35,10
13,14,2
13,34,4
13,57,7
14,24,9
14,43,3
14,23,9
14,59,2
15,55,9
15,37,6
15,49,4
15,52,4
16,30,1
16,43,1
16,25,1
16,58,6
17,54,1
17,42,10
17,53,1
18,25,9
19,39,1
20,35,9
20,32,3
20,47,6
21,28,7
21,40,10
21,49,5
22,59,5
22,58,3
23,46,1
23,58,9
23,37,7
23,52,2
24,44,4
25,30,7
25,42,3
25,55,5
25,26,3
26,33,2
27,38,10
27,45,4
27,55,1
28,36,5
29,55,7
29,49,2
29,44,2
29,48,5
30,51,9
30,43,1
30,36,5
30,40,10
31,59,9
31,41,5
31,42,6
32,51,5
32,57,8
33,42,7
33,53,2
33,54,9
34,48,4
34,52,5
34,51,6
35,45,4
36,40,7
37,56,2
37,49,2
37,59,1
38,58,8
38,40,8
38,50,2
39,48,5
40,58,9
40,48,1
41,43,4
41,46,2
41,47,6
41,45,1
42,53,4
42,48,8
42,49,3
43,54,3
43,55,10
43,53,7
43,57,7
44,58,10
44,47,9
44,51,8
45,49,10
45,59,5
45,57,9
46,55,5
46,58,8
47,49,7
48,49,7
48,59,2
49,54,9
49,59,2
49,56,4
50,51,10
51,56,6
51,59,7
51,55,1
51,53,6
52,53,7
53,54,10
53,55,4
53,58,4
53,59,8
54,55,4
54,58,2
54,57,10
55,59,3
55,58,8
56,58,10
57,59,3
57,58,8
58,59,1
