task,cost
0,23.26
1,54.59
2,35.9
3,52.34
4,23.69
5,16.12
6,10.47
7,44.23
8,24.18
9,16.92
10,31.68
11,18.12
12,11.91
13,16.95
14,31.32
15,27.48
16,49.78
17,29.17
18,13.14
19,32.29
20,10.33
21,31.64
22,44.04
23,30.82
24,14.93
25,14.91
26,29.84
27,34.36
28,15.53
29,20.81
30,27.22
31,10.8
32,30.82
33,33.71
34,34.0
35,48.13
36,37.95
37,49.47
38,10.03
39,33.65
40,34.78
41,20.12
42,54.88
43,42.83
44,16.22
45,58.25
46,33.17
47,56.99
48,46.22
49,25.21
50,10.97
51,12.1
52,21.08
53,39.63
54,28.13
55,16.4
56,22.98
57,45.34
58,40.88
59,25.15
