task,cost
0,23.61
1,9.95
2,23.68
3,20.3
4,34.89
5,43.5
6,40.59
7,15.2
8,42.7
9,51.99
10,23.0
11,23.51
12,12.01
13,42.56
14,35.06
15,20.05
16,31.01
17,47.4
18,23.45
19,26.68
20,10.72
21,28.86
22,40.38
23,23.63
24,56.33
25,39.15
26,16.99
27,38.75
28,18.48
29,18.04
30,46.07
31,52.24
32,32.36
33,11.8
34,27.94
35,29.63
36,34.08
37,19.22
38,23.14
39,21.99
40,26.97
41,25.38
42,38.72
43,26.59
44,32.6
45,20.73
46,36.57
47,28.52
48,22.87
49,27.42
50,9.16
51,23.52
52,16.69
53,30.55
54,28.33
55,50.48
56,33.73
57,33.89
58,26.08
59,25.9
60,36.65
61,42.5
62,54.17
63,31.64
64,49.24
65,13.53
66,23.24
67,17.85
68,14.04
69,19.22
