task,cost
0,15.75
1,37.49
2,29.23
3,47.54
4,17.45
5,27.68
6,29.66
7,36.82
8,35.82
9,16.4
10,21.96
11,36.78
12,7.96
13,18.36
14,16.15
15,28.52
16,36.58
17,14.89
18,50.47
19,18.48
20,55.28
21,10.79
22,41.77
23,38.61
24,51.74
25,51.04
26,35.35
27,39.97
28,49.9
29,11.69
30,23.49
31,43.41
32,21.19
33,35.05
34,13.18
35,22.85
36,55.3
37,26.14
38,27.13
39,30.57
40,26.53
41,34.56
42,52.76
43,25.92
44,34.91
45,18.02
46,42.11
47,16.03
48,35.17
49,48.92
50,26.04
51,57.42
52,34.43
53,17.02
54,22.99
55,33.4
56,44.49
57,16.49
58,49.7
59,31.84
60,10.44
61,18.15
62,16.32
63,14.21
64,22.54
65,37.73
66,40.77
67,50.61
68,11.28
69,18.9
70,21.53
71,40.92
72,13.99
73,27.39
74,22.83
75,19.73
76,22.29
77,31.95
78,45.37
79,41.26
