task,cost
0,17.18
1,17.83
2,29.55
3,28.72
4,52.2
5,12.28
6,51.44
7,10.84
8,10.05
9,38.01
10,42.51
11,19.21
12,24.89
13,16.74
14,49.4
15,24.07
16,53.76
17,19.58
18,17.62
19,9.25
20,33.93
21,44.78
22,20.59
23,38.39
24,24.12
25,12.14
26,25.34
27,24.42
28,47.2
29,20.58
30,57.33
31,19.72
32,33.21
33,36.92
34,28.88
35,51.85
36,27.78
37,12.13
38,44.01
39,44.92
40,32.59
41,58.74
42,19.58
43,59.23
44,16.58
45,48.87
46,45.62
47,38.31
48,28.61
49,43.15
50,38.09
51,41.17
52,9.76
53,20.22
54,48.43
55,35.04
56,28.35
57,29.8
58,30.33
59,32.93
