task,cost
0,15.8
1,26.18
2,27.95
3,45.31
4,8.86
5,13.52
6,10.8
7,47.54
8,21.58
9,14.44
10,20.33
11,20.31
12,26.27
13,28.87
14,37.95
15,29.17
16,14.35
17,23.61
18,16.89
19,54.48
20,15.12
21,47.48
22,9.25
23,51.73
24,33.92
25,26.53
26,38.96
27,49.4
28,44.46
29,34.11
30,32.28
31,11.32
32,32.21
33,38.98
34,25.81
35,29.11
36,22.99
37,38.91
38,39.36
39,44.0
40,11.28
41,37.64
42,12.64
43,33.03
44,41.71
45,41.36
46,22.72
47,36.57
48,17.49
49,36.05
50,20.8
51,18.6
52,46.22
53,50.06
54,46.87
55,32.06
56,17.76
57,12.22
58,27.62
59,27.91
60,40.63
61,15.17
62,49.05
63,17.04
64,16.26
65,39.02
66,20.39
67,26.08
68,22.83
69,15.83
70,20.62
71,20.02
72,15.38
73,10.69
74,20.29
75,22.43
76,28.24
77,33.75
78,17.45
79,11.66
