task,cost
0,47.83
1,18.13
2,38.89
3,26.79
4,44.4
5,36.27
6,55.58
7,20.23
8,28.59
9,14.55
10,31.49
11,30.67
12,34.2
13,36.78
14,36.39
15,46.17
16,27.85
17,32.57
18,58.81
19,34.08
20,39.3
21,26.73
22,29.28
23,59.3
24,18.25
25,23.13
26,20.15
27,20.63
28,11.81
29,31.64
30,39.65
31,19.5
32,17.34
33,26.7
34,53.48
35,15.44
36,43.75
37,36.14
38,38.12
39,44.12
40,32.71
41,14.31
42,30.5
43,47.45
44,20.96
45,10.92
46,44.16
47,16.58
48,11.52
49,39.31
50,49.71
51,32.12
52,10.2
53,27.77
54,42.7
55,43.03
56,17.93
57,23.34
58,37.54
59,23.85
60,18.34
61,52.47
62,25.87
63,55.71
64,26.76
65,20.12
66,47.87
67,20.38
68,22.32
69,22.07
