task,cost
0,16.63
1,20.55
2,21.46
3,37.89
4,50.58
5,28.75
6,15.71
7,37.49
8,26.85
9,33.4
10,37.87
11,15.89
12,39.31
13,19.28
14,28.53
15,24.05
16,30.99
17,31.61
18,53.53
19,44.08
20,23.31
21,47.97
22,26.84
23,24.58
24,13.93
25,8.96
26,21.65
27,32.68
28,13.44
29,27.06
30,38.77
31,18.59
32,37.99
33,35.97
34,36.53
35,49.14
36,44.22
37,17.4
38,38.69
39,22.56
40,10.89
41,24.24
42,39.28
43,43.93
44,30.4
45,41.81
46,56.58
47,15.28
48,49.38
49,30.23
50,31.66
51,19.13
52,27.38
53,10.32
54,35.57
55,17.82
56,21.86
57,42.8
58,52.47
59,13.51
60,13.49
61,16.22
62,16.42
63,18.37
64,23.99
65,16.04
66,11.45
67,14.38
68,36.8
69,14.86
70,38.97
71,24.62
72,34.29
73,19.3
74,17.72
75,36.03
76,39.74
77,17.31
78,40.15
79,33.31
