task,cost
0,35.15
1,34.36
2,22.27
3,39.22
4,25.66
5,10.8
6,39.59
7,33.89
8,39.13
9,50.59
10,39.46
11,10.71
12,38.86
13,31.78
14,10.07
15,33.23
16,21.51
17,29.99
18,31.85
19,39.78
20,14.39
21,9.27
22,35.96
23,23.59
24,27.71
25,23.46
26,29.28
27,61.86
28,34.86
29,14.43
30,25.25
31,32.91
32,23.54
33,49.26
34,33.31
35,12.92
36,41.71
37,24.59
38,27.1
39,12.5
40,36.39
41,31.79
42,34.17
43,37.73
44,52.99
45,39.5
46,54.19
47,44.04
48,16.39
49,45.45
50,37.85
51,29.36
52,28.75
53,28.86
54,45.14
55,32.58
56,38.84
57,13.07
58,33.62
59,33.14
60,36.14
61,12.63
62,13.74
63,39.81
64,12.68
65,57.81
66,33.73
67,24.07
68,38.89
69,29.0
70,32.38
71,53.13
72,22.4
73,51.47
74,41.72
75,50.14
76,27.18
77,39.92
78,10.54
79,13.73
80,10.53
81,22.01
82,19.62
83,16.12
84,16.66
85,27.51
86,45.85
87,47.27
88,41.57
89,37.75
