task,cost
0,12.52
1,25.83
2,20.53
3,19.28
4,16.67
5,20.56
6,34.64
7,43.64
8,19.79
9,57.84
10,43.43
11,30.75
12,11.48
13,12.32
14,17.68
15,39.21
16,52.51
17,44.15
18,24.1
19,22.04
20,9.04
21,60.04
22,9.28
23,25.05
24,19.15
25,39.98
26,55.82
27,27.12
28,40.07
29,43.48
30,31.89
31,44.57
32,18.21
33,27.66
34,32.38
35,10.19
36,36.69
37,34.54
38,24.81
39,59.71
40,19.63
41,21.21
42,14.01
43,34.6
44,36.88
45,28.0
46,13.26
47,14.74
48,32.78
49,36.74
50,47.99
51,13.76
52,25.88
53,42.92
54,38.42
55,39.89
56,31.45
57,36.17
58,12.3
59,35.0
60,8.18
61,18.36
62,13.57
63,47.32
64,40.54
65,29.73
66,14.29
67,21.97
68,18.08
69,45.37
70,29.43
71,26.81
72,28.68
73,51.05
74,37.24
75,15.62
76,14.71
77,12.44
78,10.54
79,19.22
80,29.6
81,18.91
82,35.35
83,36.31
84,31.09
85,35.64
86,22.43
87,37.03
88,36.08
89,24.04
