task,cost
0,24.71
1,32.22
2,48.46
3,25.25
4,55.17
5,35.12
6,40.49
7,52.7
8,28.92
9,12.56
10,23.98
11,18.73
12,17.84
13,57.17
14,40.49
15,17.99
16,18.19
17,44.57
18,13.17
19,46.11
20,15.66
21,13.69
22,24.53
23,31.31
24,38.22
25,37.83
26,37.63
27,42.95
28,25.5
29,11.93
30,15.71
31,13.05
32,54.11
33,41.54
34,53.78
35,55.57
36,52.0
37,30.23
38,21.69
39,15.89
40,12.58
41,19.86
42,35.44
43,13.07
44,23.99
45,24.87
46,32.54
47,14.02
48,9.44
49,25.57
50,42.81
51,11.2
52,39.15
53,14.6
54,25.4
55,22.18
56,12.63
57,47.94
58,24.92
59,50.0
60,29.25
61,34.11
62,18.25
63,41.74
64,49.44
65,34.74
66,50.01
67,37.07
68,38.85
69,46.53
70,36.37
71,11.87
72,16.25
73,13.45
74,26.57
75,17.87
76,14.75
77,34.92
78,31.46
79,38.67
80,51.14
81,17.84
82,49.28
83,15.77
84,25.27
85,37.3
86,36.29
87,45.02
88,18.51
89,15.57
90,24.13
91,27.23
92,15.79
93,30.43
94,9.26
95,31.16
96,35.85
97,51.25
98,38.66
99,19.7
