task,cost
0,44.62
1,44.53
2,32.5
3,17.6
4,27.56
5,26.98
6,20.0
7,38.41
8,26.82
9,28.43
10,36.54
11,13.64
12,34.26
13,16.48
14,9.46
15,44.01
16,32.52
17,52.45
18,21.84
19,50.28
20,22.98
21,51.55
22,17.27
23,50.37
24,23.91
25,39.59
26,27.24
27,34.78
28,22.02
29,7.7
30,10.85
31,31.81
32,12.91
33,49.75
34,29.65
35,47.81
36,37.54
37,33.55
38,36.51
39,27.9
40,20.81
41,12.11
42,11.2
43,36.18
44,42.31
45,15.97
46,18.29
47,29.93
48,10.2
49,33.72
50,27.57
51,37.87
52,25.38
53,17.65
54,34.26
55,36.26
56,25.66
57,40.19
58,34.28
59,40.86
60,35.89
61,15.07
62,35.29
63,34.03
64,18.28
65,36.69
66,43.46
67,36.99
68,49.72
69,28.51
