src,dst,comm
0,7,7
0,18,2
0,37,8
0,20,2
1,21,4
2,8,9
2,24,10
3,16,9
3,21,6
3,25,2
4,31,3
5,22,8
5,28,1
5,24,8
5,34,7
6,33,2
6,37,4
6,25,2
6,18,7
7,20,7
7,19,8
7,21,3
8,32,6
8,37,2
8,34,8
8,27,8
9,13,1
9,17,8
9,23,4
10,18,10
10,17,3
10,39,1
11,12,4
11,35,6
11,21,3
12,38,9
12,34,1
12,35,8
12,26,5
13,17,2
13,22,3
13,36,1
14,24,9
15,17,8
15,35,9
15,36,10
16,39,10
16,24,4
16,18,8
16,27,1
17,33,4
17,30,8
18,29,7
18,24,1
19,27,10
19,36,2
19,38,10
20,30,4
20,35,9
20,32,3
21,31,3
21,28,7
21,36,8
22,38,7
22,37,7
22,23,10
23,24,2
23,31,1
24,39,3
24,27,4
25,32,2
26,28,5
26,30,1
26,33,6
26,35,9
27,29,2
28,34,7
28,35,3
29,31,4
29,38,9
29,36,4
29,37,8
30,39,2
31,35,3
31,38,10
31,39,4
32,33,5
33,35,5
34,37,4
34,35,1
34,39,7
34,36,1
35,37,1
35,39,3
36,38,7
37,39,2
37,38,2
38,39,8
