task,cost
0,43.94
1,33.9
2,40.37
3,23.15
4,34.58
5,30.62
6,41.17
7,43.49
8,26.22
9,25.54
10,23.25
11,29.23
12,23.86
13,17.7
14,15.9
15,36.4
16,44.62
17,11.55
18,21.27
19,27.71
20,60.48
21,35.0
22,25.3
23,13.93
24,31.72
25,15.62
26,26.66
27,33.0
28,20.93
29,36.28
30,33.68
31,26.89
32,35.34
33,27.6
34,26.0
35,44.13
36,19.79
37,19.28
38,30.71
39,20.4
40,22.11
41,37.03
42,37.83
43,39.28
44,22.39
45,29.77
46,44.76
47,39.88
48,28.27
49,11.67
50,17.92
51,33.87
52,42.71
53,37.65
54,12.19
55,20.61
56,32.73
57,48.44
58,27.16
59,38.05
60,23.96
61,10.65
62,46.65
63,34.4
64,39.84
65,12.97
66,30.69
67,32.76
68,21.83
69,46.99
70,25.29
71,9.39
72,51.93
73,30.19
74,16.64
75,22.65
76,60.97
77,15.24
78,27.38
79,39.65
