task,cost
0,13.69
1,33.1
2,36.03
3,35.24
4,45.3
5,35.07
6,14.93
7,32.35
8,33.68
9,25.8
10,37.9
11,20.08
12,33.96
13,32.16
14,39.72
15,16.24
16,24.62
17,54.89
18,18.07
19,16.73
20,49.08
21,41.06
22,13.36
23,13.66
24,32.82
25,27.56
26,26.5
27,34.26
28,49.87
29,14.38
30,18.23
31,40.77
32,46.63
33,47.16
34,53.62
35,32.72
36,16.86
37,46.24
38,32.8
39,33.54
40,52.56
41,50.97
42,49.19
43,40.48
44,28.73
45,30.15
46,25.22
47,19.74
48,17.97
49,40.83
50,25.19
51,35.5
52,29.16
53,43.49
54,13.11
55,17.16
56,42.94
57,48.22
58,29.56
59,32.39
60,30.16
61,30.11
62,38.95
63,43.43
64,19.65
65,11.63
66,20.36
67,54.19
68,28.3
69,32.13
70,49.85
71,31.15
72,39.18
73,15.22
74,14.3
75,21.99
76,44.44
77,34.28
78,54.32
79,44.94
