src,dst,comm
0,60,3
0,29,6
0,32,1
1,33,10
1,29,8
1,67,5
1,11,10
2,34,6
2,43,7
2,29,6
2,57,9
3,4,4
3,76,9
3,65,8
4,69,4
4,54,4
5,74,1
6,36,7
6,35,8
6,27,1
7,36,9
7,65,4
8,41,9
8,29,3
8,54,5
9,15,6
10,69,6
11,29,6
11,88,4
12,26,5
13,21,5
13,52,7
14,18,7
14,29,1
14,66,6
15,17,2
15,89,6
15,75,10
15,28,3
16,66,2
16,54,10
16,87,2
17,22,4
17,44,5
17,89,3
17,54,4
18,41,7
19,81,5
20,66,5
20,72,6
21,67,8
21,82,8
21,38,2
22,69,1
22,72,8
22,32,7
22,89,7
23,39,6
24,55,9
25,48,5
25,36,8
26,78,4
26,76,6
26,80,5
27,55,10
27,75,1
28,83,3
28,53,7
28,39,3
28,76,3
29,47,10
29,35,9
29,86,6
29,81,9
30,67,7
30,38,4
31,58,4
32,44,3
32,49,9
33,69,6
33,77,1
34,55,9
34,51,3
35,43,7
35,64,3
35,70,7
36,77,10
36,79,10
36,75,1
36,76,10
37,47,1
38,85,8
38,77,4
38,83,7
38,55,10
39,50,10
40,82,1
40,65,8
41,69,6
41,54,8
41,66,9
42,72,5
42,89,4
43,55,8
43,62,3
44,48,1
44,55,8
45,68,10
45,83,7
46,59,3
47,62,4
47,63,5
47,81,9
48,84,9
49,82,3
49,70,10
49,84,1
49,54,5
50,84,8
50,73,1
51,64,1
51,76,10
51,79,1
52,79,2
52,59,2
53,85,5
53,71,10
54,79,10
54,62,4
55,84,1
55,66,5
56,71,4
56,73,3
57,72,7
57,67,3
58,66,2
58,75,5
58,80,5
59,75,6
59,89,10
59,60,6
60,82,8
60,64,4
60,70,7
60,71,10
61,68,3
61,88,10
62,63,7
62,75,8
63,73,7
63,67,7
63,84,6
64,88,1
64,67,8
64,76,5
64,82,10
65,76,10
65,68,2
66,88,6
67,75,10
67,78,2
67,79,1
68,88,6
68,87,1
69,75,9
69,76,8
69,73,10
70,86,6
70,82,4
71,72,7
71,87,8
71,88,7
72,78,3
72,87,4
73,81,10
73,85,5
73,83,4
73,76,8
74,79,9
74,85,1
75,89,5
75,85,6
76,86,8
76,82,4
76,80,10
76,85,4
77,84,6
78,88,4
78,86,6
78,80,1
78,82,6
79,80,7
80,84,1
80,83,6
80,85,1
81,82,8
81,88,2
82,84,6
82,85,8
82,86,1
82,88,5
83,88,9
83,86,4
83,85,8
83,89,7
84,89,7
85,89,9
85,87,7
85,86,9
85,88,4
86,89,10
87,89,2
88,89,1
