task,cost
0,29.02
1,33.11
2,40.98
3,8.22
4,13.15
5,25.98
6,34.52
7,27.77
8,53.31
9,49.97
10,46.71
11,17.11
12,35.09
13,40.09
14,33.2
15,10.4
16,40.23
17,31.28
18,21.95
19,8.92
20,17.13
21,24.75
22,29.79
23,36.75
24,54.6
25,14.34
26,41.1
27,38.56
28,25.5
29,39.97
30,44.06
31,12.62
32,48.99
33,27.94
34,19.98
35,48.51
36,8.4
37,39.87
38,42.63
39,9.97
40,15.92
41,33.73
42,30.38
43,29.84
44,46.31
45,32.42
46,25.03
47,33.09
48,40.95
49,47.74
50,29.62
51,33.56
52,25.7
53,50.88
54,24.97
55,24.11
56,14.54
57,28.79
58,17.79
59,7.91
60,36.18
61,27.59
62,17.37
63,34.99
64,34.46
65,22.41
66,53.91
67,36.38
68,27.69
69,19.78
