task,cost
0,46.77
1,14.48
2,15.89
3,26.87
4,27.08
5,36.4
6,9.98
7,16.29
8,8.36
9,36.19
10,45.21
11,18.52
12,51.85
13,22.85
14,13.81
15,12.35
16,31.28
17,28.41
18,31.24
19,12.79
20,26.1
21,11.79
22,24.41
23,38.02
24,19.5
25,39.76
26,36.18
27,15.5
28,39.76
29,20.46
30,19.87
31,16.39
32,32.4
33,40.41
34,22.07
35,24.53
36,38.85
37,15.2
38,18.51
39,28.82
40,8.84
41,39.79
42,39.31
43,9.01
44,34.53
45,50.39
46,43.63
47,10.98
48,31.25
49,17.22
50,9.31
51,24.64
52,20.23
53,22.25
54,13.99
55,41.9
56,20.95
57,11.82
58,38.16
59,37.99
