task,cost
0,37.97
1,40.73
2,35.82
3,17.85
4,46.83
5,25.74
6,22.76
7,11.12
8,13.19
9,33.48
10,39.51
11,38.26
12,15.43
13,25.27
14,20.19
15,12.58
16,13.48
17,27.38
18,10.42
19,23.26
20,32.65
21,38.77
22,13.52
23,27.01
24,28.03
25,58.86
26,19.66
27,21.0
28,21.69
29,18.23
30,36.82
31,19.58
32,46.65
33,22.45
34,15.85
35,16.72
36,39.94
37,24.09
38,28.11
39,35.85
40,41.86
41,39.46
42,12.55
43,15.16
44,38.77
45,25.43
46,9.4
47,33.04
48,39.67
49,48.76
50,31.35
51,36.55
52,23.21
53,45.96
54,16.36
55,8.79
56,32.99
57,53.92
58,32.6
59,16.15
60,18.13
61,27.46
62,33.52
63,32.82
64,28.68
65,20.86
66,32.14
67,25.26
68,26.97
69,42.22
70,12.99
71,19.39
72,27.43
73,18.74
74,32.06
75,21.6
76,47.68
77,41.21
78,41.16
79,14.98
80,29.8
81,23.45
82,43.59
83,33.49
84,35.21
85,36.68
86,31.5
87,25.54
88,43.13
89,56.32
90,51.5
91,48.72
92,41.16
93,34.84
94,29.36
95,11.52
96,35.94
97,31.83
98,13.21
99,14.92
